time,nod1,nod2,u2_mean,v2_mean,trend,total,total_nodal,total_wind,rate_slr
2001,1.1639515089176506,-0.1882203244600755,4.069025389705249,0.7005080579207491,4.322457623949939,10.067722256033512,0.9757311844575751,4.7695334476259985,3.274576621111227
2002,1.188063436087325,0.0899985196622312,4.319909909742707,0.9770057599007165,4.653399998758536,11.228377624151516,1.2780619557495563,5.296915669643424,3.3442811970099484
2003,1.0780723363397307,0.35805875310923096,1.8571807587797946,0.5189991931217687,4.9913138633519285,8.803624904702453,1.4361310894489616,2.3761799519015634,3.415384312076979
2004,0.8463934889958853,0.5857029943224276,6.693729670577326,0.7376377999446926,5.3364768611739315,14.199940815014264,1.432096483318313,7.431367470522019,3.4899510499662156
2005,0.5191777154326537,0.7472358293367981,5.904993374167952,0.5221022937874025,5.689304073345172,13.382813286069979,1.2664135447694518,6.427095667955355,3.5674491630739658
2006,0.133359597051206,0.8244241895602286,5.626958113238609,1.236228717037047,6.049966693788725,13.870937310675815,0.9577837866114346,6.863186830275656,3.645723674376362
2007,-0.2675115269945953,0.8085554150165585,9.767299714342522,0.4269110040226079,6.418448808220444,17.153703414607538,0.5410438880219632,10.194210718365131,3.722507189554345
2008,-0.6381872048920151,0.7014206985286074,6.89065945808287,1.3700528257404916,6.794468131699594,15.118413909159548,0.06323349363659236,8.260712283823361,3.795316724391058
2009,-0.9368273051289171,0.5151129042756428,3.3922040154167408,1.2037479890800324,7.177512153098656,11.351749756742155,-0.4217144008532743,4.595952004496773,3.862588053013627
2010,-1.1297227342476843,0.2706615820179736,1.3482824077018487,-0.18878618794374288,7.566985742302319,7.867420809830714,-0.8590611522297107,1.1594962197581058,3.9235038906258346
2011,-1.1951003611699602,-0.004340749820769004,6.589349225438866,1.206455026515268,7.962212931223823,14.558576072187227,-1.1994411109907293,7.795804251954134,3.977462543108765
2012,-1.1255806660850693,-0.2788531181841834,5.2987604038114835,0.9801512777553828,8.362478250924072,13.236956148221687,-1.4044337842692527,6.278911681566866,4.024033659893362
2013,-0.9290107060255495,-0.5218898547943206,1.2430080082256922,0.8769260895765781,8.767019663202495,9.436053200184896,-1.45090056081987,2.1199340978022705,4.0630009102342335
2014,-0.6275783758834462,-0.7060181130189754,2.863047273879412,2.1586063472361268,9.175078432970919,12.863135565184036,-1.3335964889024217,5.021653621115538,4.094434892050671
2015,-0.25530794292844927,-0.8104543588995152,10.510944198246431,1.457214934188784,9.58590664161263,20.48830347221988,-1.0657623018279645,11.968159132435215,4.118645065476638
2016,0.14578045285813823,-0.8234103189590782,3.8659730534044328,0.7740410565402677,9.998807446066246,13.961191689910006,-0.67762986610094,4.6400141099447,4.136390733517423
2017,0.5304138350487855,-0.7434235852084674,8.727619200300216,0.8655969316681321,10.413184788316114,19.79339117012478,-0.21300975015968193,9.593216131968349,4.148609167627182
2018,0.8551765919527115,-0.579522684899148,1.5072667109505626,0.5493252924502263,10.828529279591683,13.160775190046035,0.2756539070535634,2.056592003400789,4.156669594337883
2019,1.0834110271810402,-0.3502079827240452,6.193870267378222,1.2036136566254543,11.24451870718369,19.375205675644363,0.733203044456995,7.3974839240036765,4.161767144402884
2020,1.189355108437188,-0.08136344644466896,7.792112133986791,1.9188449289357727,11.66088270847226,22.479831433387343,1.1079916619925192,9.710957062922564,4.164523916375593
2021,1.16105036486104,0.1966650139562886,4.3278622698934095,0.44633593294070556,12.07742349045881,18.20933707211025,1.3577153788173286,4.774198202834115,
