time,NearestPointAverage,PressureDifference,NearestPointAverage_trend,NearestPointAverage_dt,NearestPointAverage_lowess,PressureDifference_trend,PressureDifference_dt,PressureDifference_lowess
1995,3.8433284517034028,1.0262914182326368,3.7296072364954975,0.11372121520790524,0.6825714081100488,0.048533931512595274,0.9777574867200416,0.7501822793938714
1996,-0.12679121161184814,-3.1822088395467256,3.729095677040349,-3.855886888652197,0.6111455260367348,0.06003961473368585,-3.2422484542804115,0.6726251259244893
1997,2.4175757139512575,0.13051862834099476,3.728486944610704,-1.3109112306594466,0.5048189430889911,0.07180575788655824,0.05871287045443652,0.5731093419113811
1998,6.261400977307847,0.8971159209965464,3.727780870855356,2.5336201064524912,0.39096583201960594,0.08383899911865117,0.8132769218778952,0.4703573283759301
1999,5.024417458218187,1.0021412165754804,3.726977287423097,1.2974401707950896,0.28799243857025036,0.09614597657741547,0.9059952399980649,0.3834148429227808
2000,5.150247533259892,1.351039866356611,3.7260760259627212,1.4241715072971703,0.20761796375646172,0.10873332841029021,1.2423065379463207,0.3126236925060534
2001,3.2976526981555665,-0.2260244651172792,3.7250769181230217,-0.42742421996745517,0.14037670990292908,0.12160769276471844,-0.34763215788199764,0.24359512644717476
2002,3.3306976412619775,-0.7196371139759781,3.7239797955527925,-0.3932821542908149,0.0854598070477508,0.13477570778813835,-0.8544128217641165,0.17220572632340908
2003,1.1749840425437759,-0.6972342137306129,3.722784489900825,-2.5478004473570492,0.04256821979518622,0.14824401162800166,-0.8454782253586146,0.1031553728541895
2004,3.8847516770012978,0.7441022402124927,3.721490832815914,0.16326084418538356,-0.0038504336859103297,0.1620192424317472,0.5820829977807456,0.04555775318798828
2005,3.1066703323579707,-0.08907347659819519,3.720098655946853,-0.6134283235888822,-0.0754781612049434,0.1761080383468176,-0.2651815149450128,-0.00547609784209464
2006,3.2953385125625583,-0.27535452819222067,3.7186077909424347,-0.4232692783798764,-0.16518379031664784,0.19051703752065113,-0.4658715657128718,-0.05752946930370432
2007,5.528350392315187,1.5926417287235246,3.717018069451452,1.811332322863735,-0.23699205657636527,0.2052528781007001,1.3873888506228245,-0.09873429250788275
2008,4.282362020764843,0.715146959672615,3.7153293231226985,0.5670326976421447,-0.2655431607738737,0.22032219823440286,0.49482476143821214,-0.11791339154060124
2009,3.236139769337509,-0.9348048021257607,3.713541383604967,-0.4774016142674582,-0.2535155798384567,0.23573163606920217,-1.1705364381949628,-0.11434676044240523
