time,NearestPointAverage,PressureDifference,NearestPointAverage_trend,NearestPointAverage_dt,NearestPointAverage_lowess,PressureDifference_trend,PressureDifference_dt,PressureDifference_lowess
1946,3.1433448913859876,-2.0007126142561944,3.888243430518777,-0.7448985391327896,-0.06851397702577287,-0.4743057943626432,-1.5264068198935512,-0.3402349041529617
1947,-1.1912742386692678,-2.6256989775937947,3.89932852518389,-5.090602763853157,-0.03302465183188896,-0.4645552151028563,-2.1611437624909384,-0.21548933352534588
1948,3.19370336266407,1.237285468653413,3.910331823310555,-0.716628460646485,-0.02197793513704799,-0.45489655430658915,1.6921820229600022,-0.10595613050513816
1949,5.329057283386182,1.0688813106953525,3.9212522725312744,1.4078050108549074,-0.05448618620542305,-0.44532039714634003,1.5142017078416925,-0.020413412948505506
1950,5.266945726512668,0.21976375252006636,3.9320888204785613,1.3348569060341062,-0.1286176546066096,-0.43581732879459756,0.6555810813146639,0.030999233093903768
1951,2.56841243945902,-0.5862651333698762,3.9428404147849188,-1.3744279753258986,-0.2414436993472618,-0.42637793442386,-0.15988719894601616,0.045165010459931536
1952,3.487275337006064,0.06633769852976498,3.953506003082853,-0.4662306660767892,-0.3692419152442005,-0.41699279920662247,0.4833304977363875,0.031264131080938035
1953,3.178741941810968,-0.6218801573824527,3.9640845330048657,-0.7853425911938978,-0.46752529840679846,-0.40765250831538297,-0.21422764906706976,0.006033779592590978
1954,8.781728917201686,-0.19064098492053963,3.9745749521834712,4.807153965018215,-0.5286067142633568,-0.39834764692263036,0.20770666200209073,-0.033435431873682114
1955,3.3844740064770216,-0.5900355111605272,3.984976208251171,-0.6005022017741495,-0.5842212649896676,-0.3890688002008628,-0.2009667109596644,-0.09347783157851075
1956,2.4426459942210648,-1.216466964828211,3.995287248840472,-1.5526412546194073,-0.659309981385372,-0.3798065533225754,-0.8366604115056355,-0.15891236348284324
1957,3.6039475058466444,0.6800861677517223,4.005507021583877,-0.40155951573723225,-0.7402586224318075,-0.37055149146026617,1.0506376592119884,-0.2109921519643114
1958,3.0285090011964,-1.156955180171068,4.015634474113898,-0.9871254729174979,-0.7932665855634472,-0.3612941997864241,-0.795660980384644,-0.2445933087304959
1959,0.7972683781476323,-1.9548060635294424,4.025668554063039,-3.2284001759154064,-0.800934216310569,-0.35202526347354723,-1.6027808000558952,-0.26206330578707926
1960,1.6709825643849119,-4.016016727602766,4.035608209063804,-2.3646256446788927,-0.7813184489391062,-0.3427352676941306,-3.6732814599086354,-0.2787217978345929
1961,5.545576678745593,1.9060430927318825,4.045452386748698,1.5001242919968947,-0.7554003629042394,-0.3334147976206724,2.239457890352555,-0.30568696046059374
1962,5.1396235328307345,0.40368030296264007,4.055200034750233,1.0844234980805014,-0.7133351468078736,-0.32405443842566145,0.7277347413883015,-0.3348576114922893
1963,1.2663142410792583,-2.438795122451327,4.0648501007009115,-2.798535859621653,-0.6673862020555542,-0.31464477528159585,-2.1241503471697314,-0.3605356888708842
1964,1.521653373920162,-0.03769286614316308,4.0744015322332405,-2.5527481583130784,-0.6311480135758202,-0.3051763933609707,0.2674835272178076,-0.383336459193619
1965,4.661082018205585,0.024111237405619962,4.083853276979725,0.5772287412258601,-0.5901110073594424,-0.295639877836281,0.3197511152419009,-0.39216333187048563
1966,5.365405271329306,-1.3232146796929563,4.093204282572868,1.2722009887564374,-0.5255658412503108,-0.28602581388002496,-1.0371888658129313,-0.37920658216672826
1967,9.317841673690596,2.5264207003696577,4.102453496645183,5.215388177045413,-0.4476245275236248,-0.2763247866646913,2.802745487034349,-0.3452412021763641
1968,2.7359433803924578,-1.3924002270849276,4.111599866829173,-1.3756564864367151,-0.3855255420828042,-0.26652738136277815,-1.1258728457221494,-0.3144159901983546
1969,1.5688497499935106,-3.4383435163020613,4.1206423407573425,-2.551792590763832,-0.3455356794022785,-0.2566241831467807,-3.1817193331552804,-0.2967898032938728
1970,5.917302445846312,-0.4210234588385808,4.129579866062196,1.7877225797841163,-0.30501296219835716,-0.24660577718919718,-0.1744176816493836,-0.2872801177031584
1971,1.83644636776039,-0.2987959534675568,4.138411390376245,-2.301965022615855,-0.2519942870992195,-0.2364627486625161,-0.062333204805040676,-0.27627804871669687
1972,2.0406256721350546,-2.619313022490937,4.147135861331993,-2.106510189196938,-0.20483266485299903,-0.22618568273923567,-2.393127339751701,-0.2686220123393889
1973,5.771808466225824,1.8947054074036844,4.155752226561946,1.6160562396638785,-0.1696602809011583,-0.21576516459185108,2.1104705719955357,-0.25712425579161147
1974,9.11320302385955,0.09801418236196718,4.164259433698607,4.948943590160942,-0.11729147889699786,-0.20519177939286076,0.30320596175482795,-0.2141718613848292
1975,3.211103468345741,1.4265855676804013,4.172656430374488,-0.9615529620287471,-0.0113576808637413,-0.19445611231475285,1.6210416799951541,-0.13623542494917457
1976,2.1553685734579817,-2.3728135111159654,4.180942164222093,-2.025573590764111,0.13113508164660762,-0.18354874853002578,-2.18926476258594,-0.048372215942172204
1977,4.648875663890584,-0.19506631096583452,4.189115582873926,0.45976008101665755,0.2693365278819693,-0.17246027321117469,-0.02260603775465983,0.019034349979598655
1978,5.628773902194894,-0.3823992131152348,4.197175633962493,1.4315982682324009,0.3688013869550838,-0.16118127153069828,-0.2212179415845365,0.04639680838953067
1979,4.2886658218482365,-0.04791536930778395,4.2051212651203045,0.08354455672793204,0.4217402465609744,-0.14970232866108413,0.10178695935330018,0.03458869085613304
1980,4.360489057487161,-1.1984647384759546,4.212951423979863,0.14753763350729798,0.44842765105105753,-0.13801402977483113,-1.0604507087011235,0.009716528975486912
1981,6.241749413664759,0.6579595375252478,4.220665058173676,2.021084355491083,0.46072402845817056,-0.1261069600444341,0.7840664975696819,0.00626359818891179
1982,3.9811104655965006,1.6261854736273467,4.228261115334246,-0.24715064973774536,0.4921990881861493,-0.11397170464239226,1.740157178269739,0.049701106824551006
1983,8.515310212584703,3.857735787836154,4.235738543094085,4.279571669490618,0.5464540453245978,-0.10159884874119274,3.9593346365773465,0.1440079831742492
1984,4.091656838624563,-1.8204089115338575,4.243096289085696,-0.15143945046113316,0.6066467577924661,-0.08897897751333428,-1.7314299340205233,0.2705436099954745
1985,4.520263916357845,-1.3073720124507286,4.250333300941586,0.26993061541625885,0.6540583171126074,-0.07610267613131205,-1.2312693363194165,0.3956711767893489
1986,3.4746968746894433,0.5698955492239055,4.257448526294257,-0.7827516516048139,0.6932717236090211,-0.06296052976762545,0.632856078991531,0.5016717011641482
1987,1.9633385994864039,-2.1247385836687402,4.264440912776222,-2.3011023132898183,0.7228021571454903,-0.049543123594760985,-2.0751954600739793,0.5935587898259259
1988,7.703232433998048,0.6807057133981254,4.271309408019984,3.4319230259780644,0.7287378063899744,-0.035841042785217714,0.7165467561833431,0.6776742013673248
1989,4.504252398732953,2.5589025935421064,4.278052959658048,0.2261994390749047,0.7064596864379523,-0.02184487251149092,2.580747466053597,0.7589444376468086
1990,8.165204974531905,3.7075402218588356,4.284670515322919,3.8805344592089863,0.6831652743711172,-0.007545197946080329,3.715085419804916,0.8461590221152426
1991,2.5781567220488295,0.09280114828054593,4.291161022647108,-1.7130043005982785,0.6875252827612653,0.007067395738528437,0.0857337525420175,0.9458229467844861
1992,5.879117175923268,2.29577270688878,4.2975234292631175,1.5815937466601504,0.7229166300089922,0.022002323369835763,2.273770383518944,1.0457007473983646
1993,5.494475534276041,0.07532111040157964,4.303756682803454,1.190718851472587,0.7702203907692964,0.03726899977534659,0.03805211062623305,1.115610238670719
1994,7.269743627980303,2.06286779712489,4.309859730900622,2.9598838970796812,0.7858575058402785,0.052876839782560525,2.009990957342329,1.1236782430314183
1995,4.265234721343853,1.455580303929156,4.315831521187132,-0.05059679984327925,0.7390523630352557,0.06883525821899295,1.386745045710163,1.0639770837436355
1996,-0.49588553249389516,-4.513299465964656,4.321671001295488,-4.817556533789384,0.6293459203606846,0.08515366991214379,-4.5984531358768,0.9539784390963885
1997,2.8374276826677196,0.18511344958546413,4.3273771188581955,-1.489949436190476,0.48136198387246504,0.1018414896895179,0.08327195989594624,0.8128360573456591
1998,7.2089762249052205,1.2723718056539737,4.332948821507759,2.8760274033974618,0.3336976899773103,0.11890813237861453,1.1534636732753591,0.6671037590587299
1999,5.926370326895815,1.4213282803386147,4.338385056876689,1.587985270019126,0.21138087974488545,0.13636301280694996,1.2849652675316647,0.5437939786668986
2000,6.163997683288454,1.9161682387233903,4.343684772597488,1.8203129106909666,0.1256744961349899,0.15421554580202357,1.7619526929213667,0.44339149803764705
